project;test file;mutants;killed;incompetent;timeout;survived;mutation score
factorial;test_3-5_0-7_222;9;6;3;0;0;100.00
factorial;test_3-5_0-9_294;9;6;3;0;0;100.00
factorial;test_3-5_0-7_233;9;6;3;0;0;100.00
factorial;test_3-5_1-0_308;9;5;4;0;0;100.00
factorial;test_3-5_0-7_223;9;6;3;0;0;100.00
factorial;test_3-5_0-1_46;9;6;3;0;0;100.00
factorial;test_3-5_0-2_67;9;6;3;0;0;100.00
factorial;test_3-5_0-6_196;9;7;2;0;0;100.00
factorial;test_3-5_0-5_172;9;6;3;0;0;100.00
factorial;test_3-5_0-5_154;9;5;4;0;0;100.00
factorial;test_3-5_0-5_171;9;5;4;0;0;100.00
factorial;test_3-5_0-0_16;9;6;3;0;0;100.00
factorial;test_3-5_1-0_317;9;7;2;0;0;100.00
factorial;test_3-5_0-5_179;9;6;3;0;0;100.00
factorial;test_3-5_1-0_321;9;5;4;0;0;100.00
factorial;test_3-5_0-1_36;9;6;3;0;0;100.00
factorial;test_3-5_0-8_252;9;7;2;0;0;100.00
factorial;test_3-5_0-7_227;9;6;3;0;0;100.00
factorial;test_3-5_0-4_139;9;6;3;0;0;100.00
factorial;test_3-5_1-0_324;9;5;4;0;0;100.00
factorial;test_3-5_0-5_175;9;5;4;0;0;100.00
factorial;test_3-5_0-8_242;9;6;3;0;0;100.00
factorial;test_3-5_0-3_111;9;6;3;0;0;100.00
factorial;test_3-5_0-0_23;9;6;3;0;0;100.00
factorial;test_3-5_0-8_254;9;4;5;0;0;100.00
factorial;test_3-5_0-5_165;9;6;3;0;0;100.00
factorial;test_3-5_0-6_207;9;6;3;0;0;100.00
factorial;test_3-5_0-9_287;9;6;3;0;0;100.00
factorial;test_3-5_0-8_264;9;5;4;0;0;100.00
factorial;test_3-5_0-6_197;9;6;3;0;0;100.00
factorial;test_3-5_0-0_3;9;6;3;0;0;100.00
factorial;test_3-5_0-2_87;9;6;3;0;0;100.00
factorial;test_3-5_0-7_230;9;6;3;0;0;100.00
factorial;test_3-5_0-9_272;9;6;3;0;0;100.00
factorial;test_3-5_0-0_22;9;6;3;0;0;100.00
factorial;test_3-5_0-8_249;9;6;3;0;0;100.00
factorial;test_3-5_0-7_212;9;5;4;0;0;100.00
factorial;test_3-5_0-4_127;9;6;3;0;0;100.00
factorial;test_3-5_0-7_232;9;7;2;0;0;100.00
factorial;test_3-5_0-3_120;9;6;3;0;0;100.00
factorial;test_3-5_0-9_299;9;5;4;0;0;100.00
factorial;test_3-5_0-7_217;9;4;5;0;0;100.00
factorial;test_3-5_0-0_20;9;6;3;0;0;100.00
factorial;test_3-5_0-2_86;9;6;3;0;0;100.00
factorial;test_3-5_0-4_148;9;6;3;0;0;100.00
factorial;test_3-5_0-5_151;9;6;3;0;0;100.00
factorial;test_3-5_0-3_108;9;5;4;0;0;100.00
factorial;test_3-5_0-3_112;9;6;3;0;0;100.00
factorial;test_3-5_1-0_305;9;5;4;0;0;100.00
factorial;test_3-5_0-7_238;9;5;4;0;0;100.00
factorial;test_3-5_0-3_107;9;6;3;0;0;100.00
factorial;test_3-5_0-6_193;9;6;3;0;0;100.00
factorial;test_3-5_0-5_168;9;5;4;0;0;100.00
factorial;test_3-5_0-9_285;9;6;3;0;0;100.00
factorial;test_3-5_0-5_167;9;5;4;0;0;100.00
factorial;test_3-5_0-2_81;9;6;3;0;0;100.00
factorial;test_3-5_0-0_8;9;6;3;0;0;100.00
factorial;test_3-5_0-4_125;9;6;3;0;0;100.00
factorial;test_3-5_0-8_269;9;7;2;0;0;100.00
factorial;test_3-5_1-0_307;9;7;2;0;0;100.00
factorial;test_3-5_0-1_54;9;6;3;0;0;100.00
factorial;test_3-5_0-5_152;9;6;3;0;0;100.00
factorial;test_3-5_0-8_260;9;6;3;0;0;100.00
factorial;test_3-5_0-3_94;9;6;3;0;0;100.00
factorial;test_3-5_0-3_103;9;6;3;0;0;100.00
factorial;test_3-5_0-7_229;9;5;4;0;0;100.00
factorial;test_3-5_0-4_142;9;6;3;0;0;100.00
factorial;test_3-5_0-5_160;9;6;3;0;0;100.00
factorial;test_3-5_0-7_215;9;6;3;0;0;100.00
factorial;test_3-5_0-6_186;9;6;3;0;0;100.00
factorial;test_3-5_0-3_96;9;6;3;0;0;100.00
factorial;test_3-5_0-6_199;9;5;4;0;0;100.00
factorial;test_3-5_0-2_64;9;6;3;0;0;100.00
factorial;test_3-5_0-3_110;9;6;3;0;0;100.00
factorial;test_3-5_0-8_266;9;6;3;0;0;100.00
factorial;test_3-5_0-1_49;9;6;3;0;0;100.00
factorial;test_3-5_0-6_184;9;6;3;0;0;100.00
factorial;test_3-5_0-3_106;9;6;3;0;0;100.00
factorial;test_3-5_0-2_82;9;6;3;0;0;100.00
factorial;test_3-5_0-6_201;9;5;4;0;0;100.00
factorial;test_3-5_0-4_134;9;6;3;0;0;100.00
factorial;test_3-5_0-5_163;9;5;4;0;0;100.00
factorial;test_3-5_0-7_216;9;6;3;0;0;100.00
factorial;test_3-5_1-0_315;9;6;3;0;0;100.00
factorial;test_3-5_0-2_73;9;5;4;0;0;100.00
factorial;test_3-5_0-6_204;9;6;3;0;0;100.00
factorial;test_3-5_0-3_99;9;5;4;0;0;100.00
factorial;test_3-5_0-5_169;9;5;4;0;0;100.00
factorial;test_3-5_0-1_31;9;6;3;0;0;100.00
factorial;test_3-5_0-4_146;9;6;3;0;0;100.00
factorial;test_3-5_0-3_100;9;6;3;0;0;100.00
factorial;test_3-5_0-1_40;9;6;3;0;0;100.00
factorial;test_3-5_0-4_131;9;6;3;0;0;100.00
factorial;test_3-5_0-0_28;9;6;3;0;0;100.00
factorial;test_3-5_1-0_323;9;7;2;0;0;100.00
factorial;test_3-5_0-7_219;9;5;4;0;0;100.00
factorial;test_3-5_0-6_195;9;6;3;0;0;100.00
factorial;test_3-5_0-8_265;9;6;3;0;0;100.00
factorial;test_3-5_0-8_270;9;5;4;0;0;100.00
factorial;test_3-5_0-3_109;9;6;3;0;0;100.00
factorial;test_3-5_0-3_92;9;5;4;0;0;100.00
factorial;test_3-5_0-7_235;9;6;3;0;0;100.00
factorial;test_3-5_0-4_126;9;5;4;0;0;100.00
factorial;test_3-5_0-1_33;9;6;3;0;0;100.00
factorial;test_3-5_0-6_188;9;6;3;0;0;100.00
factorial;test_3-5_0-7_231;9;6;3;0;0;100.00
factorial;test_3-5_0-6_202;9;6;3;0;0;100.00
factorial;test_3-5_1-0_325;9;4;5;0;0;100.00
factorial;test_3-5_0-0_25;9;6;3;0;0;100.00
factorial;test_3-5_0-1_53;9;6;3;0;0;100.00
factorial;test_3-5_0-0_9;9;6;3;0;0;100.00
factorial;test_3-5_0-0_1;9;6;3;0;0;100.00
factorial;test_3-5_0-3_113;9;6;3;0;0;100.00
factorial;test_3-5_0-5_170;9;6;3;0;0;100.00
factorial;test_3-5_0-0_29;9;6;3;0;0;100.00
factorial;test_3-5_0-6_182;9;5;4;0;0;100.00
factorial;test_3-5_0-5_161;9;5;4;0;0;100.00
factorial;test_3-5_0-9_291;9;6;3;0;0;100.00
factorial;test_3-5_0-7_239;9;6;3;0;0;100.00
factorial;test_3-5_0-9_275;9;6;3;0;0;100.00
factorial;test_3-5_0-1_42;9;6;3;0;0;100.00
factorial;test_3-5_0-9_281;9;6;3;0;0;100.00
factorial;test_3-5_0-6_205;9;5;4;0;0;100.00
factorial;test_3-5_0-2_62;9;5;4;0;0;100.00
factorial;test_3-5_1-0_327;9;7;2;0;0;100.00
factorial;test_3-5_0-9_271;9;6;3;0;0;100.00
factorial;test_3-5_0-0_14;9;6;3;0;0;100.00
factorial;test_3-5_0-8_263;9;6;3;0;0;100.00
factorial;test_3-5_0-0_11;9;6;3;0;0;100.00
factorial;test_3-5_1-0_320;9;5;4;0;0;100.00
factorial;test_3-5_0-1_37;9;6;3;0;0;100.00
factorial;test_3-5_0-0_7;9;6;3;0;0;100.00
factorial;test_3-5_0-9_290;9;7;2;0;0;100.00
factorial;test_3-5_0-1_43;9;6;3;0;0;100.00
factorial;test_3-5_0-1_44;9;6;3;0;0;100.00
factorial;test_3-5_0-4_135;9;6;3;0;0;100.00
factorial;test_3-5_0-2_76;9;6;3;0;0;100.00
factorial;test_3-5_0-7_228;9;6;3;0;0;100.00
factorial;test_3-5_0-8_256;9;5;4;0;0;100.00
factorial;test_3-5_0-4_147;9;6;3;0;0;100.00
factorial;test_3-5_0-8_244;9;6;3;0;0;100.00
factorial;test_3-5_0-5_164;9;6;3;0;0;100.00
factorial;test_3-5_0-3_105;9;6;3;0;0;100.00
factorial;test_3-5_1-0_302;9;6;3;0;0;100.00
factorial;test_3-5_0-7_221;9;6;3;0;0;100.00
factorial;test_3-5_0-4_122;9;6;3;0;0;100.00
factorial;test_3-5_0-1_41;9;6;3;0;0;100.00
factorial;test_3-5_0-5_157;9;6;3;0;0;100.00
factorial;test_3-5_0-4_145;9;6;3;0;0;100.00
factorial;test_3-5_0-5_159;9;5;4;0;0;100.00
factorial;test_3-5_0-4_136;9;6;3;0;0;100.00
factorial;test_3-5_1-0_313;9;5;4;0;0;100.00
factorial;test_3-5_0-3_117;9;6;3;0;0;100.00
factorial;test_3-5_0-2_80;9;6;3;0;0;100.00
factorial;test_3-5_0-9_288;9;5;4;0;0;100.00
factorial;test_3-5_0-2_61;9;6;3;0;0;100.00
factorial;test_3-5_0-7_218;9;5;4;0;0;100.00
factorial;test_3-5_0-4_140;9;6;3;0;0;100.00
factorial;test_3-5_0-0_12;9;6;3;0;0;100.00
factorial;test_3-5_1-0_316;9;4;5;0;0;100.00
factorial;test_3-5_0-4_124;9;6;3;0;0;100.00
factorial;test_3-5_0-3_93;9;6;3;0;0;100.00
factorial;test_3-5_0-0_18;9;6;3;0;0;100.00
factorial;test_3-5_0-0_26;9;6;3;0;0;100.00
factorial;test_3-5_0-1_60;9;6;3;0;0;100.00
factorial;test_3-5_0-1_58;9;6;3;0;0;100.00
factorial;test_3-5_0-9_274;9;6;3;0;0;100.00
factorial;test_3-5_0-2_75;9;6;3;0;0;100.00
factorial;test_3-5_0-3_97;9;6;3;0;0;100.00
factorial;test_3-5_0-0_30;9;6;3;0;0;100.00
factorial;test_3-5_0-2_89;9;6;3;0;0;100.00
factorial;test_3-5_0-4_128;9;6;3;0;0;100.00
factorial;test_3-5_0-9_289;9;6;3;0;0;100.00
factorial;test_3-5_0-5_173;9;6;3;0;0;100.00
factorial;test_3-5_0-7_237;9;7;2;0;0;100.00
factorial;test_3-5_0-1_52;9;6;3;0;0;100.00
factorial;test_3-5_0-9_278;9;6;3;0;0;100.00
factorial;test_3-5_0-6_191;9;6;3;0;0;100.00
factorial;test_3-5_0-1_51;9;6;3;0;0;100.00
factorial;test_3-5_0-6_208;9;6;3;0;0;100.00
factorial;test_3-5_0-1_32;9;6;3;0;0;100.00
factorial;test_3-5_0-3_101;9;6;3;0;0;100.00
factorial;test_3-5_0-6_192;9;6;3;0;0;100.00
factorial;test_3-5_0-4_138;9;6;3;0;0;100.00
factorial;test_3-5_0-8_241;9;5;4;0;0;100.00
factorial;test_3-5_0-2_68;9;6;3;0;0;100.00
factorial;test_3-5_0-5_155;9;6;3;0;0;100.00
factorial;test_3-5_0-0_13;9;6;3;0;0;100.00
factorial;test_3-5_0-5_158;9;5;4;0;0;100.00
factorial;test_3-5_0-1_47;9;6;3;0;0;100.00
factorial;test_3-5_0-1_39;9;6;3;0;0;100.00
factorial;test_3-5_0-7_214;9;6;3;0;0;100.00
factorial;test_3-5_0-2_63;9;6;3;0;0;100.00
factorial;test_3-5_0-0_27;9;6;3;0;0;100.00
factorial;test_3-5_0-7_240;9;6;3;0;0;100.00
factorial;test_3-5_0-0_6;9;6;3;0;0;100.00
factorial;test_3-5_0-4_141;9;6;3;0;0;100.00
factorial;test_3-5_0-1_59;9;6;3;0;0;100.00
factorial;test_3-5_0-5_174;9;6;3;0;0;100.00
factorial;test_3-5_0-2_88;9;6;3;0;0;100.00
factorial;test_3-5_0-8_243;9;6;3;0;0;100.00
factorial;test_3-5_0-9_282;9;5;4;0;0;100.00
factorial;test_3-5_0-4_132;9;6;3;0;0;100.00
factorial;test_3-5_0-9_280;9;5;4;0;0;100.00
factorial;test_3-5_0-9_277;9;6;3;0;0;100.00
factorial;test_3-5_0-4_129;9;6;3;0;0;100.00
factorial;test_3-5_0-9_286;9;6;3;0;0;100.00
factorial;test_3-5_0-8_267;9;5;4;0;0;100.00
factorial;test_3-5_0-6_189;9;6;3;0;0;100.00
factorial;test_3-5_0-5_153;9;6;3;0;0;100.00
factorial;test_3-5_0-1_57;9;6;3;0;0;100.00
factorial;test_3-5_0-6_198;9;6;3;0;0;100.00
factorial;test_3-5_0-2_71;9;6;3;0;0;100.00
factorial;test_3-5_0-1_34;9;6;3;0;0;100.00
factorial;test_3-5_0-6_190;9;6;3;0;0;100.00
factorial;test_3-5_0-6_187;9;6;3;0;0;100.00
factorial;test_3-5_0-2_66;9;6;3;0;0;100.00
factorial;test_3-5_0-5_162;9;6;3;0;0;100.00
factorial;test_3-5_0-1_55;9;6;3;0;0;100.00
factorial;test_3-5_0-5_166;9;6;3;0;0;100.00
factorial;test_3-5_0-8_261;9;5;4;0;0;100.00
factorial;test_3-5_0-2_65;9;6;3;0;0;100.00
factorial;test_3-5_1-0_318;9;5;4;0;0;100.00
factorial;test_3-5_0-4_149;9;6;3;0;0;100.00
factorial;test_3-5_0-4_144;9;6;3;0;0;100.00
factorial;test_3-5_0-5_156;9;6;3;0;0;100.00
factorial;test_3-5_0-6_194;9;5;4;0;0;100.00
factorial;test_3-5_0-6_206;9;6;3;0;0;100.00
factorial;test_3-5_0-2_74;9;6;3;0;0;100.00
factorial;test_3-5_0-2_69;9;6;3;0;0;100.00
factorial;test_3-5_0-2_72;9;6;3;0;0;100.00
factorial;test_3-5_0-9_276;9;5;4;0;0;100.00
factorial;test_3-5_0-9_296;9;5;4;0;0;100.00
factorial;test_3-5_0-2_84;9;6;3;0;0;100.00
factorial;test_3-5_0-1_35;9;6;3;0;0;100.00
factorial;test_3-5_0-3_102;9;6;3;0;0;100.00
factorial;test_3-5_0-2_85;9;6;3;0;0;100.00
factorial;test_3-5_0-0_19;9;6;3;0;0;100.00
factorial;test_3-5_0-2_79;9;6;3;0;0;100.00
factorial;test_3-5_0-0_15;9;6;3;0;0;100.00
factorial;test_3-5_0-0_21;9;6;3;0;0;100.00
factorial;test_3-5_0-8_245;9;6;3;0;0;100.00
factorial;test_3-5_0-8_255;9;5;4;0;0;100.00
factorial;test_3-5_0-7_234;9;5;4;0;0;100.00
factorial;test_3-5_0-0_24;9;6;3;0;0;100.00
factorial;test_3-5_0-8_246;9;6;3;0;0;100.00
factorial;test_3-5_1-0_330;9;7;2;0;0;100.00
factorial;test_3-5_0-0_2;9;6;3;0;0;100.00
factorial;test_3-5_0-3_119;9;6;3;0;0;100.00
factorial;test_3-5_1-0_306;9;6;3;0;0;100.00
factorial;test_3-5_0-1_38;9;6;3;0;0;100.00
factorial;test_3-5_1-0_303;9;6;3;0;0;100.00
factorial;test_3-5_0-8_247;9;5;4;0;0;100.00
factorial;test_3-5_0-6_209;9;6;3;0;0;100.00
